Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
27-07-2020,08:52,27-07-2020,CELLNEX TELECOM SA-RTS,ES0605066929,EMISIÓN DE DERECHOS: Compra 3 CELLNEX TELECOM SA-RTS@0 EUR (ES0605066929),,EUR,"0,00",EUR,"297,91",
27-07-2020,00:00,26-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,02",EUR,"297,91",
23-07-2020,00:00,22-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"297,92",
22-07-2020,00:00,21-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"297,93",
21-07-2020,00:00,20-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"297,93",
20-07-2020,00:00,19-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"297,94",
17-07-2020,00:00,16-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"297,95",
16-07-2020,00:00,15-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"297,95",
15-07-2020,00:00,14-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"297,96",
14-07-2020,00:00,13-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"297,96",
13-07-2020,00:00,12-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"297,97",
10-07-2020,00:00,09-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"297,98",
09-07-2020,00:00,08-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"297,98",
08-07-2020,00:00,07-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"297,99",
07-07-2020,00:00,06-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"297,99",
06-07-2020,00:00,05-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,00",
03-07-2020,00:00,02-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,01",
02-07-2020,00:00,01-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,01",
01-07-2020,16:03,01-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000142 @ 9.933,9156 EUR",,,,EUR,"298,01",
01-07-2020,16:03,01-07-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,02 @ 9.933,9156 EUR",,,,EUR,"299,42",
01-07-2020,00:00,30-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"299,42",
30-06-2020,16:21,30-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,003014 @ 9.934,0179 EUR",,,,EUR,"299,43",
30-06-2020,16:21,30-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,02 @ 9.934,0179 EUR",,,,EUR,"269,48",
30-06-2020,09:03,30-06-2020,,,Ingreso,,EUR,"200,00",EUR,"269,48",
30-06-2020,08:37,29-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000109 @ 9.934,1701 EUR",,,,EUR,"69,48",
30-06-2020,07:29,29-06-2020,CELLNEX TELECOM SA,ES0105066007,Dividendo,,EUR,"0,09",EUR,"70,57",
30-06-2020,00:00,29-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"70,48",
29-06-2020,16:55,29-06-2020,BEYOND MEAT INC,US08862E1091,Ingreso Cambio de Divisa,"1,1233",USD,"256,24",USD,"0,00",82f48ae2-e621-4e05-baa6-f1fa808786fa
29-06-2020,16:55,29-06-2020,BEYOND MEAT INC,US08862E1091,Retirada Cambio de Divisa,,EUR,"-228,12",EUR,"70,48",82f48ae2-e621-4e05-baa6-f1fa808786fa
29-06-2020,16:55,29-06-2020,BEYOND MEAT INC,US08862E1091,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,50",EUR,"298,60",82f48ae2-e621-4e05-baa6-f1fa808786fa
29-06-2020,16:55,29-06-2020,BEYOND MEAT INC,US08862E1091,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,01",EUR,"299,10",82f48ae2-e621-4e05-baa6-f1fa808786fa
29-06-2020,16:55,29-06-2020,BEYOND MEAT INC,US08862E1091,"Compra 2 Beyond Meat Inc@128,12 USD (US08862E1091)",,USD,"-256,24",USD,"-256,24",82f48ae2-e621-4e05-baa6-f1fa808786fa
29-06-2020,00:00,28-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"299,11",
26-06-2020,07:56,25-06-2020,,,Retirada Cambio de Divisa,,EUR,"1,08",EUR,"299,12",
26-06-2020,07:56,25-06-2020,,,Retirada Cambio de Divisa,"1,1228",USD,"-1,22",USD,"0,00",
26-06-2020,00:00,25-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,04",
25-06-2020,10:38,24-06-2020,ISHARES CORE S&P 500 UCITS ETF USD,IE0031442068,Dividendo,,USD,"1,22",USD,"1,22",
25-06-2020,00:00,24-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,04",
24-06-2020,00:00,23-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,05",
23-06-2020,00:00,22-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,05",
22-06-2020,00:00,21-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,05",
19-06-2020,00:00,18-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,06",
18-06-2020,00:00,17-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,07",
17-06-2020,00:00,16-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,07",
16-06-2020,00:00,15-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,07",
15-06-2020,00:00,14-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,08",
12-06-2020,00:00,11-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,09",
11-06-2020,00:00,10-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,10",
10-06-2020,00:00,09-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,10",
09-06-2020,00:00,08-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,11",
08-06-2020,00:00,07-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,11",
05-06-2020,00:00,04-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,12",
04-06-2020,00:00,03-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"298,12",
03-06-2020,16:16,03-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000126 @ 9.937,1237 EUR",,,,EUR,"298,12",
03-06-2020,16:16,03-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,02 @ 9.937,1237 EUR",,,,EUR,"299,37",
03-06-2020,00:00,02-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"299,37",
02-06-2020,09:09,02-06-2020,,,Ingreso,,EUR,"200,00",EUR,"299,37",
02-06-2020,00:00,01-06-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"0,00",EUR,"99,37",
01-06-2020,00:00,31-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,37",
29-05-2020,00:00,28-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,38",
28-05-2020,00:00,27-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,38",
27-05-2020,00:00,26-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,38",
26-05-2020,00:00,25-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,38",
25-05-2020,00:00,24-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,38",
22-05-2020,00:00,21-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,39",
21-05-2020,00:00,20-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,39",
20-05-2020,10:26,19-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,000122 @ 9.939,242 EUR",,,,EUR,"99,39",
20-05-2020,10:26,19-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,02 @ 9.939,242 EUR",,EUR,"0,01",EUR,"98,18",
20-05-2020,00:00,19-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"98,17",
19-05-2020,00:00,18-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"98,18",
18-05-2020,00:00,17-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"98,18",
17-05-2020,10:35,17-05-2020,,,Retirada,,EUR,"-200,00",EUR,"98,19",
15-05-2020,00:00,14-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,19",
14-05-2020,16:11,14-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,007167 @ 9.939,9846 EUR",,,,EUR,"298,20",
14-05-2020,00:00,13-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"270,04",
13-05-2020,17:07,13-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,009152 @ 9.940,1121 EUR",,,,EUR,"270,04",
13-05-2020,15:01,13-05-2020,ISHARES CORE S&P 500 UCITS ETF USD,IE0031442068,"Compra 3 iShares Core S&P 500 UCITS ETF USD (Dist)@26,25 EUR (IE0031442068)",,EUR,"-78,75",EUR,"278,47",c2ce114c-76b9-43d6-9e9d-b1ac7b891499
13-05-2020,08:45,13-05-2020,,,Ingreso,,EUR,"150,00",EUR,"357,22",
13-05-2020,00:00,12-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"207,22",
12-05-2020,21:37,12-05-2020,UBER TECHNOLOGIES INC,US90353T1007,Ingreso Cambio de Divisa,"1,0844",USD,"98,10",USD,"0,00",aa0e0011-9931-4ef4-a567-a5e94895dfa4
12-05-2020,21:37,12-05-2020,UBER TECHNOLOGIES INC,US90353T1007,Retirada Cambio de Divisa,,EUR,"-90,46",EUR,"207,23",aa0e0011-9931-4ef4-a567-a5e94895dfa4
12-05-2020,21:37,12-05-2020,UBER TECHNOLOGIES INC,US90353T1007,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,50",EUR,"297,69",aa0e0011-9931-4ef4-a567-a5e94895dfa4
12-05-2020,21:37,12-05-2020,UBER TECHNOLOGIES INC,US90353T1007,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,01",EUR,"298,19",aa0e0011-9931-4ef4-a567-a5e94895dfa4
12-05-2020,21:37,12-05-2020,UBER TECHNOLOGIES INC,US90353T1007,"Compra 3 Uber Technologies Inc@32,7 USD (US90353T1007)",,USD,"-98,10",USD,"-98,10",aa0e0011-9931-4ef4-a567-a5e94895dfa4
11-05-2020,00:00,10-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,20",
08-05-2020,16:19,08-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,008674 @ 9.940,4739 EUR",,,,EUR,"298,21",
08-05-2020,00:00,07-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"0,00",EUR,"311,39",
07-05-2020,16:08,07-05-2020,PINTEREST INC CLASS A,US72352L1061,Ingreso Cambio de Divisa,"1,0757",USD,"92,20",USD,"0,00",9d9935e1-4855-4eb3-ae06-bcf2b27da18c
07-05-2020,16:08,07-05-2020,PINTEREST INC CLASS A,US72352L1061,Retirada Cambio de Divisa,,EUR,"-85,71",EUR,"311,39",9d9935e1-4855-4eb3-ae06-bcf2b27da18c
07-05-2020,16:08,07-05-2020,PINTEREST INC CLASS A,US72352L1061,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,50",EUR,"397,10",9d9935e1-4855-4eb3-ae06-bcf2b27da18c
07-05-2020,16:08,07-05-2020,PINTEREST INC CLASS A,US72352L1061,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,02",EUR,"397,60",9d9935e1-4855-4eb3-ae06-bcf2b27da18c
07-05-2020,16:08,07-05-2020,PINTEREST INC CLASS A,US72352L1061,"Compra 5 Pinterest Inc Class A@18,44 USD (US72352L1061)",,USD,"-92,20",USD,"-92,20",9d9935e1-4855-4eb3-ae06-bcf2b27da18c
07-05-2020,00:00,06-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"397,62",
06-05-2020,00:00,05-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"397,63",
05-05-2020,16:30,05-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,000755 @ 9.940,8686 EUR",,,,EUR,"397,63",
05-05-2020,00:00,04-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"390,13",
04-05-2020,00:00,03-05-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,02",EUR,"390,13",
01-05-2020,17:05,30-04-2020,,,Comisión de conectividad con el mercado 2020 (New York Stock Exchange - NSY),,EUR,"-2,50",EUR,"390,14",
01-05-2020,17:05,30-04-2020,,,Comisión de conectividad con el mercado 2020 (Nasdaq - NDQ),,EUR,"-2,50",EUR,"392,64",
01-05-2020,17:05,30-04-2020,,,Comisión de conectividad con el mercado 2020 (Euronext Amsterdam - EAM),,EUR,"-2,50",EUR,"395,14",
30-04-2020,00:00,29-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"397,64",
29-04-2020,00:00,28-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"397,65",
28-04-2020,00:00,27-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"397,65",
27-04-2020,00:00,26-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,02",EUR,"397,66",
24-04-2020,00:00,23-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"397,67",
23-04-2020,00:00,22-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"397,68",
22-04-2020,00:00,21-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"397,68",
21-04-2020,16:04,21-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,000907 @ 9.942,5366 EUR",,,,EUR,"397,69",
21-04-2020,16:04,21-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,11 @ 9.942,5366 EUR",,,,EUR,"388,68",
21-04-2020,00:00,20-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"0,01",EUR,"388,68",
20-04-2020,15:31,20-04-2020,META PLATFORMS INC CLASS A,US30303M1027,Ingreso Cambio de Divisa,"1,0852",USD,"177,51",USD,"0,00",7dc1ece5-a71a-44f2-8c2c-80d392de20e5
20-04-2020,15:31,20-04-2020,META PLATFORMS INC CLASS A,US30303M1027,Retirada Cambio de Divisa,,EUR,"-163,57",EUR,"388,66",7dc1ece5-a71a-44f2-8c2c-80d392de20e5
20-04-2020,15:31,20-04-2020,META PLATFORMS INC CLASS A,US30303M1027,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,50",EUR,"552,23",7dc1ece5-a71a-44f2-8c2c-80d392de20e5
20-04-2020,15:31,20-04-2020,META PLATFORMS INC CLASS A,US30303M1027,"Compra 1 Meta Platforms Inc Class A@177,51 USD (US30303M1027)",,USD,"-177,51",USD,"-177,51",7dc1ece5-a71a-44f2-8c2c-80d392de20e5
20-04-2020,15:30,20-04-2020,WALT DISNEY CO,US2546871060,Ingreso Cambio de Divisa,"1,0853",USD,"206,00",USD,"0,00",021a279b-7fee-4ff4-a6c0-2689d8091a6b
20-04-2020,15:30,20-04-2020,WALT DISNEY CO,US2546871060,Retirada Cambio de Divisa,,EUR,"-189,81",EUR,"552,73",021a279b-7fee-4ff4-a6c0-2689d8091a6b
20-04-2020,15:30,20-04-2020,WALT DISNEY CO,US2546871060,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,50",EUR,"742,54",021a279b-7fee-4ff4-a6c0-2689d8091a6b
20-04-2020,15:30,20-04-2020,WALT DISNEY CO,US2546871060,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,01",EUR,"743,04",021a279b-7fee-4ff4-a6c0-2689d8091a6b
20-04-2020,15:30,20-04-2020,WALT DISNEY CO,US2546871060,Compra 2 Walt Disney Co@103 USD (US2546871060),,USD,"-206,00",USD,"-206,00",021a279b-7fee-4ff4-a6c0-2689d8091a6b
20-04-2020,09:05,20-04-2020,ISHARES CORE S&P 500 UCITS ETF USD,IE0031442068,"Compra 7 iShares Core S&P 500 UCITS ETF USD (Dist)@26,247 EUR (IE0031442068)",,EUR,"-183,73",EUR,"743,05",db1b8d1e-e287-404b-a6b3-e09d19cc6d0d
20-04-2020,09:00,20-04-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"926,78",d134d8d7-fc4d-4209-a6c8-ca745e8cbe3b
20-04-2020,09:00,20-04-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,03",EUR,"928,78",d134d8d7-fc4d-4209-a6c8-ca745e8cbe3b
20-04-2020,09:00,20-04-2020,CELLNEX TELECOM SA,ES0105066007,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"928,81",00434605-f2fb-491e-a85c-0ced27b59a7c
20-04-2020,09:00,20-04-2020,CELLNEX TELECOM SA,ES0105066007,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,08",EUR,"930,81",00434605-f2fb-491e-a85c-0ced27b59a7c
20-04-2020,09:00,20-04-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 20 International Consolidated Airlines Group SA@2,766 EUR (ES0177542018)",,EUR,"-55,32",EUR,"930,89",d134d8d7-fc4d-4209-a6c8-ca745e8cbe3b
20-04-2020,09:00,20-04-2020,CELLNEX TELECOM SA,ES0105066007,"Compra 3 Cellnex Telecom SA@50,1 EUR (ES0105066007)",,EUR,"-150,30",EUR,"986,21",00434605-f2fb-491e-a85c-0ced27b59a7c
20-04-2020,09:00,20-04-2020,AIRBUS SE,NL0000235190,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"1136,51",6610bb22-b852-4cc0-8167-730073ad1962
20-04-2020,09:00,20-04-2020,AIRBUS SE,NL0000235190,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,18",EUR,"1138,51",6610bb22-b852-4cc0-8167-730073ad1962
20-04-2020,09:00,20-04-2020,AIRBUS SE,NL0000235190,"Compra 6 Airbus SE@58,78 EUR (NL0000235190)",,EUR,"-352,68",EUR,"1138,69",6610bb22-b852-4cc0-8167-730073ad1962
20-04-2020,00:00,19-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,10",EUR,"1491,37",
17-04-2020,00:00,16-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,02",EUR,"1491,48",
16-04-2020,00:00,15-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"0,01",EUR,"1491,50",
15-04-2020,17:10,15-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,008024 @ 9.943,2451 EUR",,,,EUR,"1491,49",
15-04-2020,17:10,15-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,11 @ 9.943,2451 EUR",,,,EUR,"1471,84",
15-04-2020,00:00,14-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"1471,84",
14-04-2020,09:15,14-04-2020,,,Ingreso,,EUR,"1173,54",EUR,"1471,85",
14-04-2020,00:00,13-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,02",EUR,"298,31",
09-04-2020,00:00,08-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,33",
08-04-2020,16:27,08-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000111 @ 9.944,3666 EUR",,,,EUR,"298,34",
08-04-2020,16:27,08-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,02 @ 9.944,3666 EUR",,,,EUR,"299,44",
08-04-2020,00:00,07-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"299,44",
07-04-2020,09:23,07-04-2020,,,Ingreso,,EUR,"200,00",EUR,"299,44",
07-04-2020,00:00,06-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,44",
06-04-2020,00:00,05-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,45",
03-04-2020,00:00,02-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,45",
02-04-2020,00:00,01-04-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,45",
